world,node,child,value_0.2_1,value_0.28_1,value_0.391_1,value_0.547_1,value_0.765_1,value_1.07_1,value_1.496_1,value_2.092_1,value_2.925_1,value_4.091_1,value_5.721_1,value_8_1
medium_roomG,N68824,N25094,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N49135,N50332,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N49135,N58040,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N39350,N48445,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N39350,N28689,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N55512,N79075,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N55512,N12809,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N89746,N48668,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N89746,N67949,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N87148,N58940,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N87148,N99541,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N29790,N70286,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N29790,N74714,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N61638,N43149,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N61638,N92720,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N71136,N19466,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N71136,N58484,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG,N83212,N52207,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG,N83212,N47415,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_two_big_rooms_0,N71617,N56168,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_big_rooms_0,N71617,N71125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_big_rooms_0,N56168,N39490,0.5,0.5,0.5,0.5,0.5,0.4999,0.4994,0.4966,0.4887,0.4738,0.453,0.4302
hard_two_big_rooms_0,N56168,N90624,0.5,0.5,0.5,0.5,0.5,0.4999,0.4994,0.4966,0.4887,0.4738,0.453,0.4302
hard_two_big_rooms_0,N56168,N50135,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0067,0.0225,0.0525,0.094,0.1397
hard_two_big_rooms_0,N71125,N55455,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_two_big_rooms_0,N71125,N81598,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_two_big_rooms_0,N39490,N56704,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9353,0.8697,0.7896,0.7053,0.625,0.5545
hard_two_big_rooms_0,N39490,N31913,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1285,0.2011,0.2653,0.3106,0.3363
hard_two_big_rooms_0,N39490,N45604,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0093,0.0294,0.0644,0.1092
hard_two_big_rooms_0,N90624,N19485,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9353,0.8697,0.7896,0.7053,0.625,0.5545
hard_two_big_rooms_0,N90624,N56909,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1285,0.2011,0.2653,0.3106,0.3363
hard_two_big_rooms_0,N90624,N21642,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0093,0.0294,0.0644,0.1092
hard_two_big_rooms_0,N50135,N70068,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9936,0.968,0.9038,0.8029,0.6914
hard_two_big_rooms_0,N50135,N22961,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.016,0.0481,0.0986,0.1543
hard_two_big_rooms_0,N50135,N21386,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.016,0.0481,0.0986,0.1543
hard_two_big_rooms_0,N55455,N39800,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_two_big_rooms_0,N55455,N68861,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_two_big_rooms_0,N81598,N28711,0.5,0.5,0.5,0.5,0.5,0.5,0.4999,0.4992,0.4959,0.487,0.4711,0.4498
hard_two_big_rooms_0,N81598,N76618,0.5,0.5,0.5,0.5,0.5,0.5,0.4999,0.4992,0.4959,0.487,0.4711,0.4498
hard_two_big_rooms_0,N81598,N85783,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0016,0.0082,0.0259,0.0578,0.1004
hard_two_big_rooms_0,N56704,N62709,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_two_big_rooms_0,N56704,N40817,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_two_big_rooms_0,N31913,N92146,1.0,1.0,1.0,1.0,0.9996,0.9963,0.982,0.9445,0.877,0.7859,0.688,0.5991
hard_two_big_rooms_0,N31913,N34105,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1127,0.1813,0.2411,0.283
hard_two_big_rooms_0,N31913,N40227,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0103,0.0328,0.0709,0.118
hard_two_big_rooms_0,N45604,N61990,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9956,0.9757,0.9209,0.8269,0.7159
hard_two_big_rooms_0,N45604,N94863,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0161,0.049,0.1015,0.1597
hard_two_big_rooms_0,N45604,N81764,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0081,0.0301,0.0716,0.1244
hard_two_big_rooms_0,N19485,N53583,1.0,1.0,1.0,1.0,1.0,0.9998,0.9976,0.9866,0.9559,0.9002,0.8282,0.7549
hard_two_big_rooms_0,N19485,N52588,0.0,0.0,0.0,0.0,0.0,0.0002,0.0024,0.0134,0.0441,0.0998,0.1718,0.2451
hard_two_big_rooms_0,N56909,N95880,1.0,1.0,1.0,1.0,0.9996,0.9963,0.982,0.9445,0.877,0.7859,0.688,0.5991
hard_two_big_rooms_0,N56909,N20832,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1127,0.1813,0.2411,0.283
hard_two_big_rooms_0,N56909,N69999,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0019,0.0103,0.0328,0.0709,0.118
hard_two_big_rooms_0,N21642,N57172,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9956,0.9757,0.9209,0.8269,0.7159
hard_two_big_rooms_0,N21642,N58483,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0161,0.049,0.1015,0.1597
hard_two_big_rooms_0,N21642,N94131,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0081,0.0301,0.0716,0.1244
hard_two_big_rooms_0,N70068,N87208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.9916,0.9615,0.8912,0.787
hard_two_big_rooms_0,N70068,N79514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0192,0.0544,0.1065
hard_two_big_rooms_0,N70068,N55075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0192,0.0544,0.1065
hard_two_big_rooms_0,N22961,N42457,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9354,0.8709,0.7943,0.7162,0.6418,0.5741
hard_two_big_rooms_0,N22961,N32354,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2023,0.2694,0.319,0.3482
hard_two_big_rooms_0,N22961,N33148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0033,0.0143,0.0392,0.0777
hard_two_big_rooms_0,N21386,N48422,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9354,0.8709,0.7943,0.7162,0.6418,0.5741
hard_two_big_rooms_0,N21386,N54919,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2023,0.2694,0.319,0.3482
hard_two_big_rooms_0,N21386,N36962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0033,0.0143,0.0392,0.0777
hard_two_big_rooms_0,N39800,N81057,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_big_rooms_0,N39800,N18173,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_big_rooms_0,N68861,N57650,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4997,0.4979,0.492,0.4793,0.46
hard_two_big_rooms_0,N68861,N83426,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4997,0.4979,0.492,0.4793,0.46
hard_two_big_rooms_0,N68861,N31420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0042,0.0161,0.0415,0.0799
hard_two_big_rooms_0,N28711,N84525,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9354,0.8709,0.7943,0.7162,0.6418,0.5741
hard_two_big_rooms_0,N28711,N52631,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2023,0.2694,0.319,0.3482
hard_two_big_rooms_0,N28711,N84083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0033,0.0143,0.0392,0.0777
hard_two_big_rooms_0,N76618,N65366,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9354,0.8709,0.7943,0.7162,0.6418,0.5741
hard_two_big_rooms_0,N76618,N35525,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2023,0.2694,0.319,0.3482
hard_two_big_rooms_0,N76618,N55089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0033,0.0143,0.0392,0.0777
hard_two_big_rooms_0,N85783,N97594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.9916,0.9615,0.8912,0.787
hard_two_big_rooms_0,N85783,N79964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0192,0.0544,0.1065
hard_two_big_rooms_0,N85783,N60081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0192,0.0544,0.1065
hard_two_big_rooms_0,N62709,N26070,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_two_big_rooms_0,N62709,N80135,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_two_big_rooms_0,N40817,N31569,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N40817,N87357,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N92146,N35360,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_two_big_rooms_0,N92146,N51016,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_two_big_rooms_0,N34105,N16105,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_two_big_rooms_0,N34105,N50662,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_two_big_rooms_0,N40227,N93827,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9975,0.9836,0.9387,0.8525,0.7421
hard_two_big_rooms_0,N40227,N93873,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0082,0.0306,0.0738,0.129
hard_two_big_rooms_0,N40227,N14369,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0082,0.0306,0.0738,0.129
hard_two_big_rooms_0,N61990,N44182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9937,0.9687,0.9058,0.806
hard_two_big_rooms_0,N61990,N30173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0194,0.0553,0.1091
hard_two_big_rooms_0,N61990,N79025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0119,0.039,0.0849
hard_two_big_rooms_0,N94863,N12252,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9458,0.8828,0.7995,0.7085,0.622
hard_two_big_rooms_0,N94863,N92312,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1135,0.1845,0.2482,0.2938
hard_two_big_rooms_0,N94863,N18254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0037,0.016,0.0432,0.0842
hard_two_big_rooms_0,N81764,N71978,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N81764,N35544,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N53583,N10406,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.998,0.9884,0.96,0.9066,0.8355
hard_two_big_rooms_0,N53583,N24007,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.002,0.0116,0.04,0.0934,0.1645
hard_two_big_rooms_0,N52588,N98387,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N52588,N15950,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N95880,N23151,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_two_big_rooms_0,N95880,N94507,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_two_big_rooms_0,N20832,N94468,1.0,1.0,1.0,1.0,0.9999,0.9986,0.9908,0.966,0.9163,0.847,0.7727,0.7058
hard_two_big_rooms_0,N20832,N47836,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.034,0.0837,0.153,0.2273,0.2942
hard_two_big_rooms_0,N69999,N11179,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9975,0.9836,0.9387,0.8525,0.7421
hard_two_big_rooms_0,N69999,N17530,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0082,0.0306,0.0738,0.129
hard_two_big_rooms_0,N69999,N21358,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0082,0.0306,0.0738,0.129
hard_two_big_rooms_0,N57172,N24229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9937,0.9687,0.9058,0.806
hard_two_big_rooms_0,N57172,N71849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0194,0.0553,0.1091
hard_two_big_rooms_0,N57172,N51527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0119,0.039,0.0849
hard_two_big_rooms_0,N58483,N67124,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9458,0.8828,0.7995,0.7085,0.622
hard_two_big_rooms_0,N58483,N22455,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1135,0.1845,0.2482,0.2938
hard_two_big_rooms_0,N58483,N47416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0037,0.016,0.0432,0.0842
hard_two_big_rooms_0,N94131,N41190,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N94131,N14682,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N87208,N52670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994,0.9941,0.9696,0.9071,0.8072
hard_two_big_rooms_0,N87208,N99935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0152,0.0465,0.0964
hard_two_big_rooms_0,N87208,N85523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0152,0.0465,0.0964
hard_two_big_rooms_0,N79514,N46466,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8711,0.7956,0.7202,0.6493,0.5841
hard_two_big_rooms_0,N79514,N11957,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2027,0.2709,0.3227,0.3543
hard_two_big_rooms_0,N79514,N82907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0088,0.0279,0.0616
hard_two_big_rooms_0,N55075,N46758,1.0,1.0,1.0,0.9993,0.9947,0.9768,0.9355,0.8711,0.7956,0.7202,0.6493,0.5841
hard_two_big_rooms_0,N55075,N76984,0.0,0.0,0.0,0.0007,0.0053,0.0232,0.0645,0.1287,0.2027,0.2709,0.3227,0.3543
hard_two_big_rooms_0,N55075,N45719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0017,0.0088,0.0279,0.0616
hard_two_big_rooms_0,N42457,N29390,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_big_rooms_0,N42457,N82377,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_big_rooms_0,N32354,N78291,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9458,0.8828,0.7995,0.7085,0.622
hard_two_big_rooms_0,N32354,N90794,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0537,0.1135,0.1845,0.2482,0.2938
hard_two_big_rooms_0,N32354,N26232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0037,0.016,0.0432,0.0842
hard_two_big_rooms_0,N33148,N71310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9937,0.9687,0.9058,0.806
hard_two_big_rooms_0,N33148,N75891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0194,0.0553,0.1091
hard_two_big_rooms_0,N33148,N45646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0119,0.039,0.0849
