world,nodeLocation,NID,PARENTID,pathFromParent,depth,N,S,stepsFromRoot,isLeaf,nodeValue,nodeEP,blackremains,cellDistances
Equal_7vs2,"(5, 6)",N70306,N76871,"p(2, 0);p(2, 1);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 3);p(5, 4);p(5, 5);p(5, 6);",0,2,9,16,TRUE,0,0,0,"1, 1"
Equal_7vs2_mirror,"(2, 4)",N10437,NA,,0,0,0,0,FALSE,0,0,9,
Equal_7vs2_mirror,"(2, 6)",N63818,N10437,"p(2, 4);p(2, 5);p(2, 6);",0,2,2,2,FALSE,0,0,7,"1, 1"
Equal_7vs2_mirror,"(5, 0)",N65890,N10437,"p(2, 4);p(2, 3);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 1);p(5, 0);",0,7,7,7,FALSE,0,0,2,"1, 1, 2, 2, 3, 4, 5"
Equal_7vs2_mirror,"(5, 0)",N66847,N63818,"p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(3, 2);p(4, 2);p(5, 2);p(5, 1);p(5, 0);",0,7,9,11,TRUE,0,0,0,"1, 1, 2, 2, 3, 4, 5"
Equal_7vs2_mirror,"(2, 6)",N69503,N65890,"p(5, 0);p(5, 1);p(5, 2);p(4, 2);p(3, 2);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);",0,2,9,16,TRUE,0,0,0,"1, 1"
Equal_8vs3_mirror,"(2, 2)",N74322,NA,,0,0,0,0,FALSE,0,0,11,
Equal_8vs3_mirror,"(0, 4)",N68066,N74322,"p(2, 2);p(2, 3);p(2, 4);p(1, 4);p(0, 4);",0,3,4,4,FALSE,0,0,8,"1, 2, 3"
Equal_8vs3_mirror,"(8, 2)",N55102,N74322,"p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(5, 0);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);",0,8,10,10,FALSE,0,0,3,"1, 2, 2, 3, 3, 4, 4, 5"
Equal_8vs3_mirror,"(8, 2)",N43829,N68066,"p(0, 4);p(1, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(5, 0);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);",0,8,14,18,TRUE,0,0,0,"1, 2, 2, 3, 3, 4, 4, 5"
Equal_8vs3_mirror,"(0, 4)",N40689,N55102,"p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(5, 0);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(1, 4);p(0, 4);",0,3,14,24,TRUE,0,0,0,"1, 2, 3"
4ways_mirror,"(3, 6)",N71965,NA,,0,0,0,0,FALSE,0,0,9,
4ways_mirror,"(5, 6)",N55786,N71965,"p(3, 6);p(4, 6);p(5, 6);",0,1,2,2,FALSE,0,0,8,1
4ways_mirror,"(1, 4)",N68849,N71965,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,4,4,FALSE,0,0,8,1
4ways_mirror,"(5, 1)",N87420,N71965,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,7,FALSE,0,0,7,"1, 2"
4ways_mirror,"(1, 1)",N28069,N71965,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,7,FALSE,0,0,5,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N68398,N55786,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,6,8,FALSE,0,0,7,1
4ways_mirror,"(5, 1)",N22049,N55786,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,11,FALSE,0,0,6,"1, 2"
4ways_mirror,"(1, 1)",N79058,N55786,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,11,FALSE,0,0,4,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N28828,N68849,"p(1, 4);p(1, 5);",0,1,1,5,FALSE,0,0,7,1
4ways_mirror,"(5, 6)",N48426,N68849,"p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,6,10,FALSE,0,0,7,1
4ways_mirror,"(5, 1)",N16410,N68849,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,11,FALSE,0,0,6,"1, 2"
4ways_mirror,"(1, 1)",N53771,N68849,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,11,FALSE,0,0,4,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N90986,N87420,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,11,FALSE,0,0,3,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N68046,N87420,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,14,FALSE,0,0,6,1
4ways_mirror,"(5, 6)",N93564,N87420,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,16,FALSE,0,0,6,1
4ways_mirror,"(5, 1)",N21757,N28069,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,11,FALSE,0,0,3,"1, 2"
4ways_mirror,"(1, 4)",N22145,N28069,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,14,FALSE,0,0,4,1
4ways_mirror,"(5, 6)",N71364,N28069,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,16,FALSE,0,0,4,1
4ways_mirror,"(1, 5)",N60588,N68398,"p(1, 4);p(1, 5);",0,1,1,9,FALSE,0,0,6,1
4ways_mirror,"(5, 1)",N23137,N68398,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,15,FALSE,0,0,5,"1, 2"
4ways_mirror,"(1, 1)",N79304,N68398,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,15,FALSE,0,0,3,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N94824,N22049,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,15,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N37493,N22049,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,18,FALSE,0,0,5,1
4ways_mirror,"(5, 1)",N46312,N79058,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,15,FALSE,0,0,2,"1, 2"
4ways_mirror,"(1, 4)",N31173,N79058,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,18,FALSE,0,0,3,1
4ways_mirror,"(5, 6)",N75273,N28828,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,12,FALSE,0,0,6,1
4ways_mirror,"(5, 1)",N37033,N28828,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,13,FALSE,0,0,5,"1, 2"
4ways_mirror,"(1, 1)",N88234,N28828,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,13,FALSE,0,0,3,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N41451,N48426,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,17,FALSE,0,0,6,1
4ways_mirror,"(5, 1)",N27413,N48426,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,19,FALSE,0,0,5,"1, 2"
4ways_mirror,"(1, 1)",N45999,N48426,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,19,FALSE,0,0,3,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N32267,N16410,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,15,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N87145,N16410,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,19,FALSE,0,0,5,1
4ways_mirror,"(5, 6)",N55789,N16410,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,20,FALSE,0,0,5,1
4ways_mirror,"(5, 1)",N38229,N53771,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,15,FALSE,0,0,2,"1, 2"
4ways_mirror,"(1, 5)",N15390,N53771,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,19,FALSE,0,0,3,1
4ways_mirror,"(5, 6)",N65464,N53771,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,20,FALSE,0,0,3,1
4ways_mirror,"(1, 4)",N21041,N90986,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,18,FALSE,0,0,2,1
4ways_mirror,"(5, 6)",N47798,N90986,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,20,FALSE,0,0,2,1
4ways_mirror,"(1, 5)",N53960,N68046,"p(1, 4);p(1, 5);",0,1,1,15,FALSE,0,0,5,1
4ways_mirror,"(5, 6)",N42350,N68046,"p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,6,20,FALSE,0,0,5,1
4ways_mirror,"(1, 1)",N46824,N68046,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,21,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N47858,N93564,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,6,22,FALSE,0,0,5,1
4ways_mirror,"(1, 1)",N31791,N93564,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,25,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N19849,N21757,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,18,FALSE,0,0,2,1
4ways_mirror,"(5, 6)",N36492,N21757,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,20,FALSE,0,0,2,1
4ways_mirror,"(1, 5)",N91361,N22145,"p(1, 4);p(1, 5);",0,1,1,15,FALSE,0,0,3,1
4ways_mirror,"(5, 6)",N78667,N22145,"p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,6,20,FALSE,0,0,3,1
4ways_mirror,"(5, 1)",N30701,N22145,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,21,FALSE,0,0,2,"1, 2"
4ways_mirror,"(1, 4)",N79447,N71364,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,6,22,FALSE,0,0,3,1
4ways_mirror,"(5, 1)",N18846,N71364,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,25,FALSE,0,0,2,"1, 2"
4ways_mirror,"(5, 1)",N60795,N60588,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,17,FALSE,0,0,4,"1, 2"
4ways_mirror,"(1, 1)",N29964,N60588,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,17,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N74083,N23137,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,19,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N52837,N23137,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,23,FALSE,0,0,4,1
4ways_mirror,"(5, 1)",N96924,N79304,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,19,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N54084,N79304,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,23,FALSE,0,0,2,1
4ways_mirror,"(1, 4)",N49922,N94824,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,22,FALSE,0,0,1,1
4ways_mirror,"(1, 5)",N63557,N37493,"p(1, 4);p(1, 5);",0,1,1,19,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N26073,N37493,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,25,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N93722,N46312,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,22,FALSE,0,0,1,1
4ways_mirror,"(1, 5)",N87853,N31173,"p(1, 4);p(1, 5);",0,1,1,19,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N87991,N31173,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,25,FALSE,0,0,1,"1, 2"
4ways_mirror,"(5, 1)",N29231,N75273,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,21,FALSE,0,0,4,"1, 2"
4ways_mirror,"(1, 1)",N70739,N75273,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,21,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N47116,N37033,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,17,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(5, 6)",N30208,N37033,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,22,FALSE,0,0,4,1
4ways_mirror,"(5, 1)",N36457,N88234,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,17,FALSE,0,0,1,"1, 2"
4ways_mirror,"(5, 6)",N93228,N88234,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,22,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N22471,N41451,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,25,FALSE,0,0,4,"1, 2"
4ways_mirror,"(1, 1)",N31588,N41451,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,25,FALSE,0,0,2,"1, 1, 2, 2"
4ways_mirror,"(1, 1)",N80310,N27413,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,23,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N40338,N27413,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,27,FALSE,0,0,4,1
4ways_mirror,"(5, 1)",N49560,N45999,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,23,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N24311,N45999,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,27,FALSE,0,0,2,1
4ways_mirror,"(1, 5)",N57126,N32267,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,23,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N79544,N32267,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,24,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N47247,N87145,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,26,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N56814,N87145,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,27,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N65639,N55789,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,27,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N65017,N55789,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N37405,N38229,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,23,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N17573,N38229,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,24,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N51337,N15390,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,26,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N62990,N15390,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,27,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N61864,N65464,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,27,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N89454,N65464,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,29,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N48290,N21041,"p(1, 4);p(1, 5);",0,1,1,19,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N40989,N21041,"p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,6,24,FALSE,0,0,1,1
4ways_mirror,"(1, 4)",N44794,N47798,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,6,26,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N81689,N53960,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,22,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N32447,N53960,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,23,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N29704,N42350,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,27,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N58755,N42350,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,9,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N89645,N46824,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,29,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N47373,N46824,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,30,FALSE,0,0,1,1
4ways_mirror,"(1, 5)",N73898,N47858,"p(1, 4);p(1, 5);",0,1,1,23,FALSE,0,0,4,1
4ways_mirror,"(1, 1)",N23123,N47858,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,7,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways_mirror,"(1, 4)",N63613,N31791,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,32,FALSE,0,0,1,1
4ways_mirror,"(1, 5)",N53360,N19849,"p(1, 4);p(1, 5);",0,1,1,19,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N46264,N19849,"p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,6,24,FALSE,0,0,1,1
4ways_mirror,"(1, 4)",N58405,N36492,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);",0,1,6,26,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N32948,N91361,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,7,22,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N52201,N91361,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,23,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N17951,N78667,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,7,27,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N99164,N78667,"p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,9,29,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 5)",N89074,N30701,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,29,FALSE,0,0,1,1
4ways_mirror,"(5, 6)",N55188,N30701,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(3, 5);p(3, 6);p(4, 6);p(5, 6);",0,1,9,30,FALSE,0,0,1,1
4ways_mirror,"(1, 5)",N95306,N79447,"p(1, 4);p(1, 5);",0,1,1,23,FALSE,0,0,2,1
4ways_mirror,"(5, 1)",N50638,N79447,"p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,7,29,FALSE,0,0,1,"1, 2"
4ways_mirror,"(1, 4)",N79130,N18846,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);",0,1,7,32,FALSE,0,0,1,1
4ways_mirror,"(1, 1)",N21435,N60795,"p(5, 1);p(4, 1);p(3, 1);p(2, 1);p(1, 1);",0,4,4,21,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(5, 1)",N81758,N29964,"p(1, 1);p(2, 1);p(3, 1);p(4, 1);p(5, 1);",0,2,4,21,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N32005,N74083,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,27,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N28159,N52837,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N32550,N96924,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,27,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N57284,N54084,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,31,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N51198,N49922,"p(1, 4);p(1, 5);",0,1,1,23,TRUE,0,0,0,1
4ways_mirror,"(1, 1)",N53143,N63557,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1);",0,4,8,27,TRUE,0,0,0,"1, 1, 2, 2"
4ways_mirror,"(1, 5)",N34327,N26073,"p(1, 1);p(2, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,33,TRUE,0,0,0,1
4ways_mirror,"(1, 5)",N13509,N93722,"p(1, 4);p(1, 5);",0,1,1,23,TRUE,0,0,0,1
4ways_mirror,"(5, 1)",N79959,N87853,"p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(4, 1);p(5, 1);",0,2,8,27,TRUE,0,0,0,"1, 2"
4ways_mirror,"(1, 5)",N64524,N87991,"p(5, 1);p(4, 1);p(3, 1);p(3, 2);p(3, 3);p(3, 4);p(2, 4);p(1, 4);p(1, 5);",0,1,8,33,TRUE,0,0,0,1
