subject	world	trialNo	steps	path	times
S86127751	4ways	1	22	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	3546;581;1578;508;325;367;336;333;1259;440;408;424;336;340;321;419;392;1685;459;369;437;556;
S86127751	3ways_1_mirror	2	35	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	3527;376;368;344;296;567;1705;292;516;404;328;884;343;
S86127751	Equal_4vs2_mirror	3	45	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1073;387;692;332;325;499;344;1028;468;404;
S86127751	4ways_mirror	4	65	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1737;595;1829;480;280;448;592;340;508;659;502;576;846;285;376;1161;255;1013;532;771;
S86127751	3ways_2_mirror	5	73	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	5684;501;543;408;425;349;467;553;
S86127751	3ways_1	6	81	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2675;896;440;484;528;636;959;285;
S86127751	6vs2	7	86	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1550;420;499;420;648;
S86127751	6vs1_1	8	103	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	2525;307;1339;313;563;448;380;552;576;534;399;360;351;389;803;1284;341;
S86127751	Equal_6vs3_mirror	9	116	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1919;312;295;1777;332;331;697;316;319;353;663;716;353;
S86127751	6vs2_mirror	10	121	p(5,1)p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	2531;451;346;442;702;
S86127751	Loop_1	11	130	p(7,0)p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	2936;321;351;344;396;545;400;714;497;
S86127751	Equal_10vs2	12	153	p(3,7)p(3,6);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(3,6);p(3,7);p(3,8);p(3,9);p(4,9);	1250;460;285;407;464;240;324;509;227;600;728;660;412;312;255;424;1929;323;277;352;360;504;464;
S86127751	Equal_8vs8_mirror	13	161	p(3,3)p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,0);	1538;330;663;508;599;1374;416;293;
S86127751	Equal_6vs6_mirror	14	168	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1393;533;316;344;388;1500;352;
S86127751	Loop_2_mirror	15	180	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	7236;347;372;494;362;328;325;1764;284;436;571;476;
S86127751	Loop_2	16	192	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1811;500;584;427;640;458;362;549;388;408;664;296;
S86127751	Equal_8vs3_mirror	17	214	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(7,3);p(6,3);p(5,3);	2297;283;349;331;817;255;329;453;187;932;281;355;332;336;144;548;159;396;972;274;219;528;
S86127751	3ways_4_mirror	18	228	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1258;331;1357;1908;259;449;356;272;424;516;452;487;308;480;
S86127751	Equal_7vs2_mirror	19	242	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1667;340;372;436;184;524;175;660;473;328;364;627;309;412;
S86127751	Loop_1_mirror	20	246	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);	3633;247;361;296;
S86127751	Equal_4vs2	21	249	p(1,0)p(1,1);p(1,2);p(2,2);	1112;461;727;
S86127751	Equal_8vs8	22	261	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	3293;623;521;279;297;932;256;572;384;409;571;336;
S86127751	6vs1_2_mirror	23	271	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2603;1051;360;416;504;556;260;332;392;1059;
S86127751	Equal_6vs6	24	288	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1289;320;400;304;473;600;460;179;485;544;435;469;463;377;464;904;359;
S86127751	Equal_7vs9	25	299	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	3913;436;363;484;1093;331;484;744;508;493;579;
S86127751	Equal_2vs5_mirror	26	310	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1177;343;521;308;400;307;825;503;357;520;436;
S86127751	3ways_2	27	322	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	1045;393;1039;249;304;176;224;588;252;471;768;752;
S86127751	3ways_4	28	337	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	927;472;500;287;357;175;584;449;300;579;225;360;364;535;509;
S86127751	Equal_6vs3	29	342	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1165;260;200;695;309;
S86127751	Equal_2vs5	30	346	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1119;509;599;224;
S86127751	3ways_3_mirror	31	361	p(3,4)p(3,5);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	875;412;220;252;377;199;376;204;1272;596;1316;259;377;664;292;
S86127751	Equal_10vs2_mirror	32	377	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	2166;264;960;340;376;309;259;332;431;274;434;236;481;344;616;236;
S86127751	3ways_3	33	381	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	1054;248;895;361;
S86127751	4vs1	34	384	p(0,4)p(1,4);p(2,4);p(2,3);	1321;248;732;
S86127751	4vs1_mirror	35	393	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	800;280;536;424;263;285;492;460;288;
S86127751	Equal_7vs9_mirror	36	419	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	5017;253;483;295;353;300;317;587;288;292;443;257;304;324;348;399;313;316;375;461;417;766;248;1457;1388;468;
S86127751	6vs1_2	37	438	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1057;340;836;327;526;412;156;531;408;396;516;257;508;266;352;441;520;704;252;
S86127751	Equal_8vs3	38	461	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);	1032;268;325;271;433;531;276;376;408;509;199;345;483;292;188;511;233;788;243;333;203;268;725;
S86127751	Equal_7vs2	39	473	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	949;292;519;1840;313;468;276;435;172;555;578;599;
S86127751	6vs1_1_mirror	40	490	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,0);	966;404;443;288;472;400;164;553;388;308;508;391;220;548;553;708;243;
S55878958	Equal_7vs9_mirror	1	12	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(6,3);p(6,4);	2196;499;308;405;888;272;352;356;466;876;321;427;
S55878958	Equal_6vs3_mirror	2	19	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(6,3);	4086;383;436;331;462;835;280;
S55878958	Equal_6vs6	3	36	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1977;432;376;375;521;916;274;456;344;387;357;388;368;372;451;953;264;
S55878958	3ways_3	4	54	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);	1745;419;473;1235;546;901;331;345;528;852;272;332;268;245;279;352;802;740;
S55878958	6vs1_2	5	65	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	4020;292;316;323;413;416;892;336;436;822;236;
S55878958	Equal_2vs5_mirror	6	72	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	3758;479;372;592;317;684;312;
S55878958	Equal_10vs2	7	75	p(3,7)p(3,8);p(3,9);p(4,9);	3678;369;675;
S55878958	6vs2	8	80	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	6912;384;352;628;672;
S55878958	Equal_7vs2_mirror	9	94	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	6547;388;655;341;526;321;320;368;304;318;362;802;260;436;
S55878958	Equal_8vs3	10	117	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	3346;235;256;376;852;484;236;288;433;295;280;493;326;407;360;381;271;824;1285;312;319;534;358;
S55878958	3ways_2	11	129	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	2635;552;424;304;327;427;329;363;384;685;388;660;
S55878958	4ways	12	143	p(2,6)p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);	3454;376;520;560;1018;561;387;300;393;303;920;448;353;590;
S55878958	Equal_4vs2	13	146	p(1,0)p(1,1);p(1,2);p(2,2);	2987;436;808;
S55878958	Equal_6vs3	14	161	p(4,4)p(4,3);p(4,2);p(3,2);p(2,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	3105;355;321;343;420;1065;285;405;352;464;384;404;448;1110;284;
S55878958	6vs2_mirror	15	166	p(5,1)p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1206;376;484;496;732;
S55878958	6vs1_2_mirror	16	176	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	3874;293;380;351;355;364;347;424;445;703;
S55878958	3ways_4	17	187	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	2893;328;644;448;335;497;368;364;396;722;240;
S55878958	Equal_8vs8	18	199	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	2844;616;276;282;348;823;285;616;360;420;500;304;
S55878958	Equal_4vs2_mirror	19	209	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(0,1);p(0,2);	3860;343;613;291;850;309;363;757;360;296;
S55878958	Equal_10vs2_mirror	20	225	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	3344;248;652;296;448;356;352;408;391;368;368;371;341;404;675;289;
S55878958	6vs1_1_mirror	21	242	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,0);	2558;504;552;1032;520;356;384;366;301;384;307;369;340;372;404;1016;228;
S55878958	Equal_8vs3_mirror	22	264	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1748;375;388;361;1187;273;456;742;271;345;388;384;355;409;464;336;340;380;1041;293;432;283;
S55878958	Loop_1_mirror	23	278	p(0,0)p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(1,3);	3437;955;321;483;357;432;348;1446;764;276;423;577;276;284;
S55878958	4ways_mirror	24	294	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	8323;612;832;303;357;337;648;392;421;587;353;600;447;324;401;674;
S55878958	4vs1	25	305	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	2652;321;343;906;732;557;371;320;292;412;757;
S55878958	3ways_4_mirror	26	311	p(2,2)p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	5151;526;503;493;311;708;
S55878958	Loop_1	27	324	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	2861;424;631;417;387;685;276;347;437;304;430;872;236;
S55878958	6vs1_1	28	341	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	1781;607;625;346;379;356;540;373;415;392;413;408;424;380;418;816;260;
S55878958	Equal_7vs9	29	352	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	12757;424;432;1340;275;316;381;724;492;374;375;
S55878958	Loop_2_mirror	30	364	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	2018;292;328;433;488;321;392;361;383;717;516;332;
S55878958	Equal_6vs6_mirror	31	381	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(3,0);	5103;424;375;351;343;716;304;304;328;341;428;276;384;347;341;494;268;
S55878958	4vs1_mirror	32	386	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	2099;252;325;499;360;
S55878958	Equal_7vs2	33	398	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	4321;484;450;851;249;376;301;279;352;284;332;684;
S55878958	3ways_1	34	406	p(5,4)p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1405;412;467;328;413;399;805;464;
S55878958	3ways_2_mirror	35	414	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	2552;332;332;348;356;548;440;714;
S55878958	Equal_2vs5	36	428	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	4358;259;307;369;356;667;341;441;419;264;324;395;519;469;
S55878958	Loop_2	37	438	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1600;343;272;365;332;470;339;549;744;224;
S55878958	3ways_3_mirror	38	445	p(3,4)p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	1105;300;459;509;359;754;238;
S55878958	3ways_1_mirror	39	450	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(1,0);	4851;300;564;748;205;
S55878958	Equal_8vs8_mirror	40	468	p(3,3)p(2,3);p(1,3);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,0);	2312;304;445;235;249;596;292;660;240;264;502;532;348;291;332;497;320;299;
S98816579	Equal_4vs2_mirror	1	6	p(4,0)p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	4500;385;633;1735;630;399;
S98816579	Equal_8vs3	2	29	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);	3600;434;397;389;1240;305;366;358;364;360;361;1078;325;378;361;367;521;471;1713;468;402;532;422;
S98816579	Equal_4vs2	3	38	p(1,0)p(2,0);p(3,0);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(2,2);	1970;359;360;1146;379;367;422;507;596;
S98816579	4vs1_mirror	4	47	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	3068;387;824;350;328;356;337;560;393;
S98816579	Equal_6vs6	5	54	p(4,4)p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	5816;425;375;355;495;828;335;
S98816579	6vs2	6	63	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	14286;354;698;331;359;331;370;362;703;
S98816579	Equal_7vs9	7	74	p(5,2)p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	2281;347;343;388;392;473;462;664;350;357;620;
S98816579	Equal_2vs5	8	78	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1286;426;591;400;
S98816579	3ways_1	9	92	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	15145;353;893;308;349;415;376;681;307;351;355;519;957;875;
S98816579	6vs1_2	10	111	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	61902;399;363;522;696;353;384;1024;331;396;335;360;355;358;1422;456;443;1045;306;
S98816579	3ways_2	11	127	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	3556;441;694;334;539;448;883;336;362;342;363;771;351;393;354;831;
S98816579	Equal_6vs6_mirror	12	134	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(3,0);	3336;362;372;364;424;894;353;
S98816579	Equal_2vs5_mirror	13	145	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1572;329;672;323;361;339;396;359;391;911;351;
S98816579	Loop_2_mirror	14	155	p(0,3)p(1,3);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1610;341;339;380;394;391;470;471;809;385;
S98816579	6vs1_1_mirror	15	168	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,0);	1612;320;343;615;340;413;428;431;445;1306;840;836;317;
S98816579	3ways_3_mirror	16	187	p(3,4)p(3,5);p(3,6);p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	4866;428;1578;357;824;292;317;357;373;417;644;364;436;723;326;334;349;794;367;
S98816579	Equal_7vs2	17	199	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1844;423;1177;284;410;350;395;346;355;411;486;1017;
S98816579	6vs2_mirror	18	208	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	22149;325;811;318;401;404;337;322;771;
S98816579	Equal_6vs3_mirror	19	221	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(6,3);	10953;495;333;910;289;330;337;325;394;365;372;677;359;
S98816579	6vs1_2_mirror	20	239	p(2,6)p(3,6);p(4,6);p(5,6);p(6,6);p(5,6);p(4,6);p(3,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1901;315;332;292;531;308;406;343;357;319;378;344;389;417;402;396;413;752;
S98816579	3ways_4_mirror	21	249	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	1145;312;1044;284;346;364;367;440;368;799;
S98816579	Equal_8vs3_mirror	22	271	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1098;355;305;305;889;326;309;430;357;351;470;392;412;430;649;398;399;437;1132;476;440;478;
S98816579	Equal_6vs3	23	276	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	15908;395;364;756;331;
S98816579	Loop_1	24	289	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	4304;336;417;363;345;614;305;359;332;347;365;802;335;
S98816579	4ways_mirror	25	311	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1440;279;1282;313;393;353;373;369;1006;631;390;379;415;596;498;359;354;1119;386;359;416;596;
S98816579	Equal_10vs2	26	334	p(3,7)p(3,6);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(3,6);p(3,7);p(3,8);p(3,9);p(4,9);	1411;427;381;365;363;516;415;393;481;444;2883;333;380;548;387;367;351;409;430;413;439;449;488;
S98816579	Loop_2	27	346	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(0,2);	1784;293;320;365;386;673;342;357;356;360;1052;483;
S98816579	Equal_8vs8_mirror	28	364	p(3,3)p(2,3);p(1,3);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,0);	3561;313;353;366;357;786;327;346;388;381;370;365;349;433;392;818;323;348;
S98816579	6vs1_1	29	381	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	21215;273;1172;310;341;322;369;294;328;391;307;348;372;343;343;928;409;
S98816579	3ways_4	30	396	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	1040;315;953;300;317;304;304;401;345;485;392;355;358;1000;292;
