"subject","world","step","rt","Cell","decisionNumber","treeDepth"
"S38808275","3ways_3",1,1231,"Start",1,2
"S38808275","3ways_3_mirror",1,3156,"Start",1,3
"S38808275","3ways_3_mirror",3,748,"Decision",2,2
"S38808275","6vs1_1",1,1822,"Start",1,1
"S38808275","6vs1_2_mirror",1,2437,"Start",1,1
"S38808275","Equal_8vs3",1,1596,"Start",1,1
"S38808275","4ways_mirror",1,1465,"Start",1,4
"S38808275","4ways_mirror",3,1210,"Decision",2,3
"S38808275","4ways_mirror",9,516,"Decision",3,2
"S38808275","4ways_mirror",12,569,"Decision",4,1
"S38808275","6vs1_1_mirror",1,1724,"Start",1,1
"S38808275","4vs1_mirror",1,3132,"Start",1,1
"S97576529","Equal_7vs2",1,2118,"Start",1,1
"S97576529","Equal_6vs6_mirror",1,2954,"Start",1,1
"S97576529","Equal_8vs3",1,1337,"Start",1,1
"S97576529","Equal_7vs2_mirror",1,1216,"Start",1,1
"S97576529","4vs1_mirror",1,1123,"Start",1,1
"S97576529","Equal_8vs3_mirror",1,2085,"Start",1,1
"S97576529","6vs1_1",1,1443,"Start",1,1
"S97576529","Equal_6vs3_mirror",1,1153,"Start",1,1
"S97576529","3ways_4_mirror",1,1467,"Start",1,2
"S97576529","3ways_4_mirror",6,697,"Decision",2,1
"S97576529","Equal_8vs8_mirror",1,1041,"Start",1,1
"S97576529","Equal_6vs6",1,1002,"Start",1,1
"S97576529","Equal_8vs8",1,1001,"Start",1,1
"S97576529","6vs1_2_mirror",1,1178,"Start",1,1
"S97576529","3ways_3_mirror",1,740,"Start",1,3
"S97576529","Equal_4vs2_mirror",1,1149,"Start",1,1
"S97576529","3ways_3",1,1527,"Start",1,2
"S97576529","3ways_3",6,577,"Decision",2,1
"S97576529","Loop_1_mirror",1,1449,"Start",1,1
"S97576529","Equal_6vs3",1,1366,"Start",1,1
"S97576529","Equal_7vs9_mirror",1,1575,"Start",1,1
"S97576529","Equal_2vs5",1,856,"Start",1,1
"S97576529","Equal_2vs5_mirror",1,994,"Start",1,1
"S97576529","Equal_4vs2",1,808,"Start",1,1
"S97576529","6vs2",1,838,"Start",1,1
"S97576529","3ways_2_mirror",1,1302,"Start",1,2
"S97576529","3ways_2_mirror",3,573,"Decision",2,1
"S97576529","4ways_mirror",1,1218,"Start",1,4
"S97576529","4ways_mirror",3,684,"Decision",2,3
"S97576529","4ways_mirror",9,879,"Decision",3,2
"S97576529","4ways_mirror",10,422,"Decision",4,1
"S97576529","3ways_4",1,1038,"Start",1,2
"S97576529","3ways_4",3,505,"Decision",2,1
"S97576529","Loop_2_mirror",1,745,"Start",1,1
"S97576529","3ways_1_mirror",1,1070,"Start",1,2
"S97576529","3ways_1_mirror",3,404,"Decision",2,1
"S97576529","6vs2_mirror",1,1249,"Start",1,1
"S97576529","Equal_10vs2",1,1370,"Start",1,1
"S97576529","6vs1_1_mirror",1,1102,"Start",1,1
"S97576529","Equal_10vs2_mirror",1,1398,"Start",1,1
"S97576529","3ways_2",1,962,"Start",1,2
"S97576529","3ways_2",3,503,"Decision",2,1
"S97576529","Loop_1",1,1280,"Start",1,1
"S97576529","Equal_7vs9",1,1320,"Start",1,1
"S97576529","6vs1_2",1,821,"Start",1,1
"S97576529","Loop_2",1,1101,"Start",1,1
"S97576529","3ways_1",1,1157,"Start",1,2
"S97576529","3ways_1",3,417,"Decision",2,1
"S97576529","4vs1",1,862,"Start",1,2
"S97576529","4ways",1,1005,"Start",1,4
"S97576529","4ways",3,594,"Decision",2,3
"S97576529","4ways",9,670,"Decision",3,2
"S97576529","4ways",10,395,"Decision",4,1
"S43329812","3ways_4_mirror",1,16100,"Start",1,2
"S43329812","3ways_4_mirror",3,3984,"Decision",2,1
"S43329812","6vs1_2",1,5305,"Start",1,1
"S43329812","Equal_4vs2_mirror",1,6313,"Start",1,1
"S43329812","3ways_3_mirror",1,6114,"Start",1,3
"S43329812","3ways_3_mirror",3,1873,"Decision",2,2
"S43329812","3ways_3_mirror",5,1136,"Decision",3,1
"S43329812","Equal_4vs2",1,1782,"Start",1,1
"S43329812","6vs2_mirror",1,2072,"Start",1,1
"S43329812","Equal_2vs5_mirror",1,2196,"Start",1,1
"S43329812","3ways_1",1,8771,"Start",1,2
"S43329812","3ways_1",3,936,"Decision",2,1
"S43329812","6vs2",1,8190,"Start",1,1
"S43329812","Equal_7vs2",1,3464,"Start",1,1
"S43329812","3ways_2",1,7766,"Start",1,2
"S43329812","3ways_2",3,1302,"Decision",2,1
"S43329812","Equal_6vs6_mirror",1,15090,"Start",1,1
"S43329812","4vs1",1,30466,"Start",1,2
"S43329812","6vs1_1_mirror",1,9422,"Start",1,1
"S43329812","Equal_10vs2_mirror",1,7658,"Start",1,1
"S43329812","Loop_1_mirror",1,8006,"Start",1,1
"S43329812","3ways_1_mirror",1,4590,"Start",1,2
"S43329812","3ways_1_mirror",3,1200,"Decision",2,1
"S43329812","Equal_8vs3_mirror",1,2590,"Start",1,1
"S43329812","3ways_4",1,12762,"Start",1,2
"S43329812","3ways_4",3,1072,"Decision",2,1
"S43329812","Equal_6vs3_mirror",1,2239,"Start",1,1
"S43329812","Equal_7vs9_mirror",1,6984,"Start",1,1
"S43329812","Equal_6vs6",1,2442,"Start",1,1
"S43329812","Loop_2_mirror",1,1784,"Start",1,1
"S43329812","4vs1_mirror",1,11519,"Start",1,1
"S43329812","Equal_7vs2_mirror",1,3658,"Start",1,1
"S43329812","Equal_6vs3",1,1996,"Start",1,1
"S43329812","Equal_8vs8",1,1904,"Start",1,1
"S43329812","6vs1_2_mirror",1,7081,"Start",1,1
"S43329812","3ways_3",1,3437,"Start",1,2
"S43329812","Equal_10vs2",1,6715,"Start",1,1
"S43329812","Equal_7vs9",1,11694,"Start",1,1
"S43329812","3ways_2_mirror",1,2097,"Start",1,2
"S43329812","3ways_2_mirror",3,898,"Decision",2,1
"S43329812","Loop_1",1,1952,"Start",1,1
"S43329812","Equal_2vs5",1,2042,"Start",1,1
"S43329812","4ways_mirror",1,2189,"Start",1,4
"S43329812","4ways_mirror",3,2128,"Decision",2,3
"S43329812","4ways_mirror",9,1321,"Decision",3,2
"S43329812","4ways_mirror",10,1159,"Decision",4,1
"S43329812","Equal_8vs8_mirror",1,2047,"Start",1,1
"S43329812","Loop_2",1,4123,"Start",1,1
"S43329812","4ways",1,2181,"Start",1,4
"S43329812","4ways",3,1322,"Decision",2,3
"S43329812","4ways",9,1488,"Decision",3,2
"S43329812","4ways",10,1121,"Decision",4,1
"S43329812","Equal_8vs3",1,5119,"Start",1,1
"S43329812","6vs1_1",1,2228,"Start",1,1
"S30232939","Loop_1_mirror",1,4841,"Start",1,1
"S30232939","Equal_4vs2",1,1973,"Start",1,1
"S30232939","Equal_6vs6_mirror",1,2554,"Start",1,1
"S30232939","3ways_4",1,2295,"Start",1,2
"S30232939","3ways_4",6,2388,"Decision",2,1
"S30232939","3ways_1",1,2667,"Start",1,2
"S30232939","3ways_1",3,1614,"Decision",2,1
"S30232939","Equal_6vs6",1,1628,"Start",1,1
"S30232939","6vs1_2",1,2268,"Start",1,1
"S30232939","4ways_mirror",1,3141,"Start",1,4
"S30232939","4ways_mirror",5,1026,"Decision",2,3
"S30232939","4ways_mirror",6,778,"Decision",3,2
"S30232939","4ways_mirror",14,1562,"Decision",4,1
"S30232939","Equal_2vs5",1,1819,"Start",1,1
"S30232939","Equal_8vs8_mirror",1,1809,"Start",1,1
"S30232939","Equal_6vs3",1,1766,"Start",1,1
"S30232939","6vs2_mirror",1,1734,"Start",1,1
"S30232939","6vs1_2_mirror",1,1696,"Start",1,1
"S30232939","Equal_4vs2_mirror",1,1331,"Start",1,1
"S30232939","3ways_3_mirror",1,2293,"Start",1,3
"S30232939","3ways_1_mirror",1,2146,"Start",1,2
"S30232939","Equal_7vs2_mirror",1,1907,"Start",1,1
"S30232939","4ways",1,3612,"Start",1,4
"S30232939","4ways",8,1058,"Decision",2,3
"S30232939","3ways_2",1,1114,"Start",1,2
"S30232939","Equal_6vs3_mirror",1,1752,"Start",1,1
"S30232939","3ways_3",1,1945,"Start",1,2
"S30232939","3ways_3",6,930,"Decision",2,1
"S30232939","6vs1_1",1,2222,"Start",1,1
"S30232939","6vs1_1_mirror",1,1885,"Start",1,1
"S30232939","Equal_8vs3_mirror",1,2061,"Start",1,1
"S30232939","Equal_7vs2",1,3600,"Start",1,1
"S30232939","Loop_2_mirror",1,2799,"Start",1,1
"S30232939","4vs1",1,1563,"Start",1,2
"S30232939","4vs1",4,1034,"Decision",2,1
"S30232939","6vs2",1,1655,"Start",1,1
"S30232939","Equal_7vs9",1,2801,"Start",1,1
"S30232939","Equal_7vs9_mirror",1,2335,"Start",1,1
"S30232939","Equal_8vs3",1,4390,"Start",1,1
"S30232939","Equal_10vs2_mirror",1,2977,"Start",1,1
"S30232939","Loop_1",1,2114,"Start",1,1
"S30232939","Equal_10vs2",1,1612,"Start",1,1
"S30232939","Equal_2vs5_mirror",1,1744,"Start",1,1
"S30232939","Equal_8vs8",1,3324,"Start",1,1
"S30232939","3ways_2_mirror",1,2154,"Start",1,2
"S30232939","3ways_2_mirror",3,1075,"Decision",2,1
"S30232939","3ways_4_mirror",1,2052,"Start",1,2
"S30232939","3ways_4_mirror",3,1073,"Decision",2,1
"S30232939","Loop_2",1,1837,"Start",1,1
"S30232939","4vs1_mirror",1,2735,"Start",1,1
"S17409258","3ways_2_mirror",1,3267,"Start",1,2
"S17409258","3ways_2_mirror",8,1433,"Decision",2,1
"S17409258","Equal_10vs2",1,1984,"Start",1,1
"S17409258","Equal_10vs2_mirror",1,3354,"Start",1,1
"S17409258","Loop_1",1,3032,"Start",1,1
"S17409258","Equal_6vs3",1,2383,"Start",1,1
"S17409258","Equal_7vs9_mirror",1,6570,"Start",1,1
"S17409258","Equal_8vs8",1,5431,"Start",1,1
"S17409258","Equal_6vs6_mirror",1,1385,"Start",1,1
"S17409258","4ways_mirror",1,1655,"Start",1,4
"S17409258","4ways_mirror",3,1735,"Decision",2,3
"S17409258","4ways_mirror",9,1429,"Decision",3,2
"S17409258","4ways_mirror",10,983,"Decision",4,1
"S17409258","6vs1_2",1,2730,"Start",1,1
"S17409258","Equal_7vs9",1,2627,"Start",1,1
"S17409258","3ways_1",1,1775,"Start",1,2
"S17409258","3ways_1",3,1354,"Decision",2,1
"S17409258","Equal_6vs3_mirror",1,3220,"Start",1,1
"S17409258","Equal_7vs2_mirror",1,1398,"Start",1,1
"S17409258","Equal_2vs5_mirror",1,1490,"Start",1,1
"S17409258","Equal_2vs5",1,1136,"Start",1,1
"S17409258","3ways_4",1,1734,"Start",1,2
"S17409258","3ways_4",3,1183,"Decision",2,1
"S17409258","Loop_2_mirror",1,3380,"Start",1,1
"S17409258","3ways_2",1,1626,"Start",1,2
"S17409258","3ways_2",3,812,"Decision",2,1
"S17409258","4vs1_mirror",1,1485,"Start",1,1
"S17409258","Equal_7vs2",1,1782,"Start",1,1
"S17409258","3ways_3",1,1342,"Start",1,2
"S17409258","4vs1",1,2286,"Start",1,2
"S17409258","Loop_2",1,1691,"Start",1,1
"S17409258","Equal_4vs2",1,1102,"Start",1,1
"S17409258","3ways_1_mirror",1,2495,"Start",1,2
"S17409258","3ways_1_mirror",3,861,"Decision",2,1
"S17409258","4ways",1,1387,"Start",1,4
"S17409258","4ways",3,1231,"Decision",2,3
"S17409258","4ways",9,1329,"Decision",3,2
"S17409258","4ways",10,900,"Decision",4,1
"S17409258","Loop_1_mirror",1,2178,"Start",1,1
"S17409258","Equal_8vs3",1,1556,"Start",1,1
"S17409258","Equal_4vs2_mirror",1,1639,"Start",1,1
"S17409258","Equal_8vs8_mirror",1,1511,"Start",1,1
"S17409258","6vs1_1",1,1576,"Start",1,1
"S17409258","Equal_8vs3_mirror",1,1523,"Start",1,1
"S17409258","Equal_6vs6",1,1689,"Start",1,1
"S17409258","3ways_4_mirror",1,1701,"Start",1,2
"S17409258","3ways_4_mirror",3,886,"Decision",2,1
"S17409258","6vs1_2_mirror",1,1919,"Start",1,1
"S17409258","6vs1_1_mirror",1,1229,"Start",1,1
"S17409258","6vs2_mirror",1,1553,"Start",1,1
"S17409258","6vs2",1,1335,"Start",1,1
"S17409258","3ways_3_mirror",1,1577,"Start",1,3
"S17409258","3ways_3_mirror",3,1478,"Decision",2,2
"S17409258","3ways_3_mirror",5,833,"Decision",3,1
"S23160829","4ways",1,2612,"Start",1,4
"S23160829","4ways",8,3920,"Decision",2,3
"S23160829","3ways_2_mirror",1,1629,"Start",1,2
"S23160829","3ways_2_mirror",8,2181,"Decision",2,1
"S23160829","Equal_2vs5",1,941,"Start",1,1
"S23160829","Equal_6vs6_mirror",1,1868,"Start",1,1
"S23160829","3ways_1",1,1727,"Start",1,2
"S23160829","3ways_1",4,612,"Decision",2,1
"S23160829","4vs1",1,2269,"Start",1,2
"S23160829","3ways_4_mirror",1,1850,"Start",1,2
"S23160829","3ways_4_mirror",3,492,"Decision",2,1
"S23160829","6vs2",1,938,"Start",1,1
"S23160829","3ways_3_mirror",1,1634,"Start",1,3
"S23160829","3ways_3_mirror",3,923,"Decision",2,2
"S23160829","3ways_3_mirror",10,871,"Decision",3,1
"S23160829","3ways_1_mirror",1,1403,"Start",1,2
"S23160829","Equal_8vs3",1,1618,"Start",1,1
"S23160829","Equal_7vs2_mirror",1,2688,"Start",1,1
"S23160829","Equal_10vs2",1,1594,"Start",1,1
"S23160829","Equal_8vs8",1,1770,"Start",1,1
"S23160829","3ways_4",1,1328,"Start",1,2
"S23160829","3ways_4",3,558,"Decision",2,1
"S23160829","Equal_10vs2_mirror",1,1345,"Start",1,1
"S23160829","4ways_mirror",1,1274,"Start",1,4
"S23160829","4ways_mirror",3,722,"Decision",2,3
"S23160829","4ways_mirror",9,655,"Decision",3,2
"S23160829","4ways_mirror",16,1176,"Decision",4,1
"S23160829","3ways_3",1,990,"Start",1,2
"S23160829","Equal_7vs9",1,1510,"Start",1,1
"S23160829","Loop_2",1,1319,"Start",1,1
"S23160829","Equal_6vs3_mirror",1,1529,"Start",1,1
"S23160829","6vs2_mirror",1,1180,"Start",1,1
"S23160829","3ways_2",1,1204,"Start",1,2
"S23160829","6vs1_1",1,1342,"Start",1,1
"S23160829","Equal_8vs3_mirror",1,1145,"Start",1,1
"S23160829","6vs1_2",1,1293,"Start",1,1
"S23160829","Loop_1_mirror",1,2161,"Start",1,1
"S23160829","Equal_7vs2",1,1218,"Start",1,1
"S23160829","Equal_6vs3",1,1273,"Start",1,1
"S23160829","6vs1_2_mirror",1,1398,"Start",1,1
"S23160829","Equal_2vs5_mirror",1,1364,"Start",1,1
"S23160829","Loop_1",1,1452,"Start",1,1
"S23160829","Equal_6vs6",1,1601,"Start",1,1
"S23160829","6vs1_1_mirror",1,1145,"Start",1,1
"S23160829","Equal_7vs9_mirror",1,5309,"Start",1,1
"S23160829","Loop_2_mirror",1,1619,"Start",1,1
"S23160829","Equal_8vs8_mirror",1,1479,"Start",1,1
"S23160829","Equal_4vs2_mirror",1,1316,"Start",1,1
"S23160829","4vs1_mirror",1,987,"Start",1,1
"S23160829","Equal_4vs2",1,1489,"Start",1,1
"S2562215","4ways",1,4000,"Start",1,4
"S2562215","4ways",5,1095,"Decision",2,3
"S2562215","4ways",12,1521,"Decision",3,2
"S2562215","4ways_mirror",1,1069,"Start",1,4
"S2562215","4ways_mirror",5,891,"Decision",2,3
"S2562215","4ways_mirror",12,1226,"Decision",3,2
"S2562215","3ways_3_mirror",1,1349,"Start",1,3
"S2562215","3ways_3_mirror",6,850,"Decision",2,2
"S2562215","6vs1_1",1,1665,"Start",1,1
"S2562215","Equal_7vs2",1,2014,"Start",1,1
"S2562215","4vs1",1,2384,"Start",1,2
"S2562215","4vs1",4,883,"Decision",2,1
"S2562215","Equal_2vs5_mirror",1,2155,"Start",1,1
"S2562215","Equal_10vs2",1,2027,"Start",1,1
"S2562215","Equal_2vs5",1,2296,"Start",1,1
"S2562215","Equal_6vs3",1,1980,"Start",1,1
"S2562215","3ways_3",1,1030,"Start",1,2
"S2562215","3ways_4_mirror",1,1774,"Start",1,2
"S2562215","3ways_4_mirror",3,1268,"Decision",2,1
"S2562215","3ways_2",1,1338,"Start",1,2
"S2562215","3ways_2",3,817,"Decision",2,1
"S2562215","Equal_10vs2_mirror",1,2799,"Start",1,1
"S2562215","Equal_7vs9_mirror",1,2175,"Start",1,1
"S2562215","3ways_1",1,1710,"Start",1,2
"S2562215","3ways_1",3,914,"Decision",2,1
"S2562215","Equal_8vs3_mirror",1,2204,"Start",1,1
"S2562215","Loop_1",1,3165,"Start",1,1
"S2562215","Equal_4vs2_mirror",1,1371,"Start",1,1
"S2562215","Loop_2_mirror",1,2222,"Start",1,1
"S2562215","6vs2_mirror",1,1475,"Start",1,1
"S2562215","Equal_4vs2",1,1878,"Start",1,1
"S2562215","6vs1_2",1,1236,"Start",1,1
"S2562215","3ways_2_mirror",1,1555,"Start",1,2
"S2562215","3ways_2_mirror",3,604,"Decision",2,1
"S2562215","6vs1_2_mirror",1,1892,"Start",1,1
"S2562215","6vs1_1_mirror",1,2005,"Start",1,1
"S2562215","Equal_8vs3",1,2426,"Start",1,1
"S2562215","Equal_8vs8",1,1858,"Start",1,1
"S2562215","Equal_6vs6",1,1253,"Start",1,1
"S2562215","Equal_6vs3_mirror",1,1490,"Start",1,1
"S2562215","Equal_6vs6_mirror",1,2684,"Start",1,1
"S2562215","Loop_2",1,3688,"Start",1,1
"S2562215","Equal_7vs9",1,1123,"Start",1,1
"S2562215","Equal_8vs8_mirror",1,1861,"Start",1,1
"S2562215","3ways_1_mirror",1,4152,"Start",1,2
"S2562215","3ways_1_mirror",3,490,"Decision",2,1
"S2562215","3ways_4",1,1562,"Start",1,2
"S2562215","Loop_1_mirror",1,1559,"Start",1,1
"S2562215","Equal_7vs2_mirror",1,1004,"Start",1,1
"S2562215","6vs2",1,866,"Start",1,1
"S2562215","4vs1_mirror",1,1324,"Start",1,1
"S26848889","Loop_2_mirror",1,2670,"Start",1,1
"S26848889","Equal_6vs6",1,2994,"Start",1,1
"S26848889","Equal_7vs9_mirror",1,6521,"Start",1,1
"S26848889","6vs1_2_mirror",1,5712,"Start",1,1
"S26848889","Equal_7vs2_mirror",1,2040,"Start",1,1
"S26848889","Equal_10vs2",1,2497,"Start",1,1
"S26848889","4ways_mirror",1,2111,"Start",1,4
"S26848889","4ways_mirror",3,1137,"Decision",2,3
"S26848889","4ways_mirror",9,1223,"Decision",3,2
"S26848889","4ways_mirror",10,936,"Decision",4,1
"S26848889","4vs1_mirror",1,5100,"Start",1,1
"S26848889","6vs1_1_mirror",1,2673,"Start",1,1
"S26848889","Equal_4vs2",1,1241,"Start",1,1
"S26848889","4ways",1,6081,"Start",1,4
"S26848889","4ways",8,2274,"Decision",2,3
"S26848889","Loop_1",1,4326,"Start",1,1
"S26848889","6vs2",1,39904,"Start",1,1
"S26848889","3ways_3",1,11042,"Start",1,2
"S26848889","Equal_8vs3",1,2902,"Start",1,1
"S26848889","Equal_7vs9",1,3771,"Start",1,1
"S26848889","4vs1",1,2060,"Start",1,2
"S26848889","3ways_4_mirror",1,1270,"Start",1,2
"S26848889","3ways_4_mirror",3,1312,"Decision",2,1
"S26848889","Equal_8vs3_mirror",1,9373,"Start",1,1
"S26848889","3ways_3_mirror",1,3231,"Start",1,3
"S26848889","3ways_3_mirror",3,1306,"Decision",2,2
"S26848889","3ways_3_mirror",5,1056,"Decision",3,1
"S26848889","Equal_7vs2",1,2538,"Start",1,1
"S26848889","Equal_4vs2_mirror",1,3490,"Start",1,1
"S26848889","Equal_8vs8_mirror",1,7049,"Start",1,1
"S26848889","Equal_6vs6_mirror",1,3036,"Start",1,1
"S26848889","Loop_2",1,2743,"Start",1,1
"S26848889","Equal_6vs3",1,1887,"Start",1,1
"S26848889","6vs2_mirror",1,2405,"Start",1,1
"S26848889","Loop_1_mirror",1,2879,"Start",1,1
"S26848889","Equal_10vs2_mirror",1,2358,"Start",1,1
"S26848889","3ways_4",1,1778,"Start",1,2
"S26848889","3ways_4",3,881,"Decision",2,1
"S26848889","Equal_6vs3_mirror",1,1984,"Start",1,1
"S26848889","Equal_8vs8",1,2865,"Start",1,1
"S26848889","Equal_2vs5_mirror",1,1383,"Start",1,1
"S26848889","6vs1_2",1,1880,"Start",1,1
"S26848889","6vs1_1",1,1786,"Start",1,1
"S26848889","3ways_2",1,3340,"Start",1,2
"S26848889","Equal_2vs5",1,1996,"Start",1,1
"S26848889","3ways_1",1,2128,"Start",1,2
"S26848889","3ways_1",3,1328,"Decision",2,1
"S26848889","3ways_2_mirror",1,1622,"Start",1,2
"S26848889","3ways_2_mirror",3,1137,"Decision",2,1
"S26848889","3ways_1_mirror",1,2008,"Start",1,2
"S80470082","3ways_1",1,8383,"Start",1,2
"S80470082","3ways_3",1,10278,"Start",1,2
"S80470082","3ways_3",6,1620,"Decision",2,1
"S80470082","3ways_2",1,3245,"Start",1,2
"S80470082","3ways_2",3,878,"Decision",2,1
"S80470082","Equal_2vs5",1,2082,"Start",1,1
"S80470082","Equal_6vs6_mirror",1,2034,"Start",1,1
"S80470082","Equal_6vs3_mirror",1,2918,"Start",1,1
"S80470082","4vs1_mirror",1,1771,"Start",1,1
"S80470082","Equal_7vs2",1,2695,"Start",1,1
"S80470082","Loop_2_mirror",1,3021,"Start",1,1
"S80470082","Equal_8vs8_mirror",1,2376,"Start",1,1
"S80470082","Equal_2vs5_mirror",1,1569,"Start",1,1
"S80470082","3ways_3_mirror",1,3195,"Start",1,3
"S80470082","3ways_3_mirror",3,2293,"Decision",2,2
"S80470082","6vs1_2",1,10094,"Start",1,1
"S80470082","Equal_6vs3",1,3951,"Start",1,1
"S80470082","Equal_7vs2_mirror",1,2368,"Start",1,1
"S80470082","4vs1",1,2861,"Start",1,2
"S80470082","Equal_10vs2",1,3100,"Start",1,1
"S80470082","Loop_1",1,4391,"Start",1,1
"S80470082","Equal_8vs8",1,1840,"Start",1,1
"S80470082","Loop_1_mirror",1,3491,"Start",1,1
"S80470082","Equal_6vs6",1,2783,"Start",1,1
"S80470082","6vs1_1_mirror",1,2044,"Start",1,1
"S80470082","4ways_mirror",1,2430,"Start",1,4
"S80470082","4ways_mirror",3,3089,"Decision",2,3
"S80470082","4ways_mirror",9,2088,"Decision",3,2
"S80470082","4ways_mirror",10,952,"Decision",4,1
"S80470082","6vs1_1",1,2420,"Start",1,1
"S80470082","3ways_2_mirror",1,2068,"Start",1,2
"S80470082","3ways_2_mirror",3,1194,"Decision",2,1
"S80470082","Equal_7vs9",1,4517,"Start",1,1
"S80470082","6vs1_2_mirror",1,1794,"Start",1,1
"S80470082","3ways_1_mirror",1,1969,"Start",1,2
"S80470082","3ways_1_mirror",3,1081,"Decision",2,1
"S80470082","Equal_8vs3",1,7924,"Start",1,1
"S80470082","Equal_10vs2_mirror",1,2344,"Start",1,1
"S80470082","Equal_8vs3_mirror",1,1568,"Start",1,1
"S80470082","3ways_4",1,14202,"Start",1,2
"S80470082","3ways_4",3,1229,"Decision",2,1
"S80470082","3ways_4_mirror",1,1747,"Start",1,2
"S80470082","3ways_4_mirror",3,938,"Decision",2,1
"S80470082","Equal_4vs2",1,1558,"Start",1,1
"S80470082","6vs2_mirror",1,1609,"Start",1,1
"S80470082","4ways",1,2148,"Start",1,4
"S80470082","4ways",3,2439,"Decision",2,3
"S80470082","4ways",9,1536,"Decision",3,2
"S80470082","4ways",10,847,"Decision",4,1
"S80470082","Equal_4vs2_mirror",1,1375,"Start",1,1
"S80470082","Loop_2",1,2784,"Start",1,1
"S85705848","Equal_8vs3",1,4152,"Start",1,1
"S85705848","6vs1_2",1,3616,"Start",1,1
"S85705848","4vs1_mirror",1,2466,"Start",1,1
"S85705848","Equal_6vs3_mirror",1,2383,"Start",1,1
"S85705848","3ways_1_mirror",1,3562,"Start",1,2
"S85705848","3ways_3",1,6545,"Start",1,2
"S85705848","3ways_3",6,1816,"Decision",2,1
"S85705848","Equal_7vs2",1,4927,"Start",1,1
"S85705848","Loop_1",1,2222,"Start",1,1
"S85705848","6vs2",1,2513,"Start",1,1
"S85705848","3ways_4_mirror",1,5822,"Start",1,2
"S85705848","3ways_4_mirror",6,1407,"Decision",2,1
"S85705848","3ways_4",1,3919,"Start",1,2
"S85705848","3ways_4",6,1265,"Decision",2,1
"S85705848","Equal_4vs2",1,2315,"Start",1,1
"S85705848","Equal_2vs5_mirror",1,2239,"Start",1,1
"S85705848","Equal_2vs5",1,3650,"Start",1,1
"S85705848","Equal_8vs3_mirror",1,3069,"Start",1,1
"S85705848","4ways",1,3345,"Start",1,4
"S85705848","4ways",5,1593,"Decision",2,3
"S85705848","4ways",6,1047,"Decision",3,2
"S85705848","4ways",14,1159,"Decision",4,1
"S85705848","Equal_6vs6",1,8936,"Start",1,1
"S85705848","3ways_3_mirror",1,3395,"Start",1,3
"S85705848","3ways_3_mirror",3,1161,"Decision",2,2
"S85705848","3ways_3_mirror",5,985,"Decision",3,1
"S85705848","6vs1_2_mirror",1,2564,"Start",1,1
"S85705848","Equal_7vs9_mirror",1,3785,"Start",1,1
"S85705848","Loop_1_mirror",1,2386,"Start",1,1
"S85705848","4vs1",1,2084,"Start",1,2
"S85705848","4vs1",4,503,"Decision",2,1
"S85705848","3ways_2_mirror",1,2017,"Start",1,2
"S85705848","3ways_2_mirror",8,1800,"Decision",2,1
"S85705848","Equal_10vs2",1,3519,"Start",1,1
"S85705848","Equal_4vs2_mirror",1,1990,"Start",1,1
"S85705848","3ways_2",1,2340,"Start",1,2
"S85705848","Equal_7vs2_mirror",1,1710,"Start",1,1
"S85705848","6vs1_1",1,1758,"Start",1,1
"S85705848","Equal_10vs2_mirror",1,2309,"Start",1,1
"S85705848","Equal_7vs9",1,2368,"Start",1,1
"S85705848","Equal_8vs8",1,3372,"Start",1,1
"S85705848","6vs1_1_mirror",1,1579,"Start",1,1
"S85705848","Loop_2_mirror",1,3127,"Start",1,1
"S85705848","Loop_2",1,1933,"Start",1,1
"S85705848","4ways_mirror",1,2856,"Start",1,4
"S85705848","4ways_mirror",8,1503,"Decision",2,3
"S85705848","Equal_6vs3",1,1725,"Start",1,1
"S85705848","Equal_8vs8_mirror",1,1971,"Start",1,1
"S85705848","3ways_1",1,1804,"Start",1,2
"S85705848","6vs2_mirror",1,1971,"Start",1,1
"S85705848","Equal_6vs6_mirror",1,1521,"Start",1,1
"S14639772","3ways_1",1,9954,"Start",1,2
"S14639772","3ways_1",3,748,"Decision",2,1
"S14639772","Equal_8vs8_mirror",1,2776,"Start",1,1
"S14639772","Loop_1_mirror",1,2153,"Start",1,1
"S14639772","Equal_7vs9_mirror",1,3546,"Start",1,1
"S14639772","6vs1_1_mirror",1,2380,"Start",1,1
"S14639772","4ways_mirror",1,2146,"Start",1,4
"S14639772","4ways_mirror",3,1384,"Decision",2,3
"S14639772","4ways_mirror",9,917,"Decision",3,2
"S14639772","4ways_mirror",12,1062,"Decision",4,1
"S14639772","Equal_8vs3_mirror",1,2298,"Start",1,1
"S14639772","6vs2_mirror",1,1580,"Start",1,1
"S14639772","Equal_8vs8",1,3125,"Start",1,1
"S14639772","Equal_6vs6_mirror",1,2590,"Start",1,1
"S14639772","3ways_2",1,2605,"Start",1,2
"S14639772","Equal_6vs3",1,1544,"Start",1,1
"S14639772","Equal_4vs2_mirror",1,189240,"Start",1,1
"S14639772","Equal_10vs2_mirror",1,2479,"Start",1,1
"S14639772","3ways_3",1,2239,"Start",1,2
"S14639772","Equal_7vs9",1,2901,"Start",1,1
"S14639772","4ways",1,1881,"Start",1,4
"S14639772","4ways",3,809,"Decision",2,3
"S14639772","4ways",9,3321,"Decision",3,2
"S14639772","4ways",10,1089,"Decision",4,1
