world,nodeLocation,NID,PARENTID,pathFromParent,depth,N,S,stepsFromRoot,isLeaf,nodeValue,nodeEP,blackremains,cellDistances
hard_two_big_rooms_0,"(12, 6)",N69903,N16356,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,147,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N64368,N93553,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N89453,N58293,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N53723,N71652,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N65193,N57816,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N18498,N66776,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,141,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N21499,N73117,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N78342,N61396,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,10,101,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(12, 0)",N84171,N25137,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,10,107,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N16412,N25479,"p(10, 0);p(11, 0);p(12, 0);",0,3,2,101,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N66862,N44368,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N70949,N83013,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,141,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N22052,N74947,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,130,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N41428,N17324,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,147,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N93747,N46344,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,10,147,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N10895,N93124,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,10,147,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N67430,N72261,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N65348,N74231,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,147,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N76644,N16752,"p(10, 0);p(11, 0);p(12, 0);",0,3,2,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N99145,N16646,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,118,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N14937,N18136,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,135,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N93908,N31151,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,158,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N56907,N85076,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N41175,N48505,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N17199,N85863,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N34496,N60407,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,10,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N62489,N15370,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,10,141,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N81913,N80185,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N11394,N91691,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,181,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N10440,N96538,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N81555,N60499,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,181,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N34435,N68718,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,118,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N43993,N23066,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N54235,N33320,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N70163,N90259,"p(10, 0);p(11, 0);p(12, 0);",0,3,2,135,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N85417,N96354,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,158,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N45073,N77931,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,181,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N89261,N72940,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,78,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N33962,N95215,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,101,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N19908,N49392,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N85284,N57476,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,118,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N36092,N26402,"p(10, 6);p(11, 6);p(12, 6);",0,7,2,95,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N69602,N44702,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,118,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N53049,N25493,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,141,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N29761,N73912,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,112,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N43240,N42548,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,135,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N26430,N98412,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,158,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N21413,N49968,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,84,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N71108,N53624,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,101,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N56373,N81556,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N49997,N95078,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,118,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N76243,N29295,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,90,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N28561,N51489,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,107,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N40256,N92000,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,130,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N58960,N92102,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N16814,N97781,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,10,107,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N25563,N61367,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,10,107,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N94717,N66642,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,130,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N82104,N46278,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,147,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N24505,N92298,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,130,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N71165,N52414,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,147,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N17657,N94208,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N10662,N82071,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,27,141,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N89703,N48569,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(0, 3)",N91672,N86197,"p(2, 3);p(1, 3);p(0, 3);",0,3,2,124,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N41206,N33469,"p(0, 3);p(1, 3);p(2, 3);p(2, 2);p(2, 1);p(2, 0);p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(5, 3);p(6, 3);p(6, 2);p(6, 1);p(6, 0);p(7, 0);p(8, 0);p(8, 1);p(8, 2);p(8, 3);p(9, 3);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,27,141,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N25884,N32975,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,164,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 0)",N82630,N77579,"p(12, 6);p(11, 6);p(10, 6);p(10, 5);p(10, 4);p(10, 3);p(10, 2);p(10, 1);p(10, 0);p(11, 0);p(12, 0);",0,3,10,101,TRUE,0,0,0,"1, 2, 3"
hard_two_big_rooms_0,"(12, 6)",N15460,N34366,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(10, 4);p(10, 5);p(10, 6);p(11, 6);p(12, 6);",0,7,10,107,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(12, 6)",N34317,N27216,"p(10, 6);p(11, 6);p(12, 6);",0,7,2,101,TRUE,0,0,0,"1, 2, 3, 3, 4, 4, 5"
hard_two_big_rooms_0,"(0, 3)",N16339,N30430,"p(12, 0);p(11, 0);p(10, 0);p(10, 1);p(10, 2);p(10, 3);p(9, 3);p(8, 3);p(8, 2);p(8, 1);p(8, 0);p(7, 0);p(6, 0);p(6, 1);p(6, 2);p(6, 3);p(5, 3);p(4, 3);p(4, 2);p(4, 1);p(4, 0);p(3, 0);p(2, 0);p(2, 1);p(2, 2);p(2, 3);p(1, 3);p(0, 3);",0,3,27,124,TRUE,0,0,0,"1, 2, 3"
